1.901560000000000056e-02,1.160049999999999970e-02,1.167050000000000032e-02,1.210070000000000069e-02,1.234859999999999951e-02,1.247460000000000062e-02,1.253549999999999977e-02,1.256409999999999992e-02,1.257729999999999959e-02
3.288859999999999700e-02,7.698869999999999325e-02,1.214989999999999959e-01,1.295489999999999975e-01,1.266539999999999888e-01,1.226649999999999963e-01,1.198030000000000067e-01,1.180989999999999956e-01,1.171699999999999964e-01
3.880950000000000233e-01,4.175070000000000170e-01,4.194519999999999915e-01,4.195039999999999880e-01,4.194470000000000143e-01,4.193999999999999950e-01,4.193729999999999958e-01,4.193589999999999818e-01,4.193529999999999758e-01
1.480599999999999972e-01,5.986540000000000195e-01,7.655189999999999495e-01,7.675269999999999593e-01,7.490580000000000016e-01,7.361619999999999830e-01,7.292220000000000368e-01,7.258029999999999760e-01,7.241830000000000211e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.240859999999999630e-01,9.740689999999999626e-01,9.934140000000000192e-01,9.970740000000000158e-01,9.976129999999999720e-01,9.976070000000000215e-01,9.975460000000000438e-01,9.975039999999999463e-01,9.974809999999999510e-01
8.026219999999999466e-01,7.473689999999999500e-01,6.873010000000000508e-01,6.557800000000000296e-01,6.405809999999999560e-01,6.334440000000000071e-01,6.301430000000000087e-01,6.286270000000000469e-01,6.279350000000000209e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.352489999999999748e-01,5.312109999999999888e-01,5.289930000000000465e-01,5.296849999999999614e-01,5.304370000000000474e-01,5.308779999999999610e-01,5.311029999999999918e-01,5.312120000000000175e-01,5.312620000000000120e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
4.026470000000000092e-04,6.881560000000000454e-02,9.975699999999999845e-02,9.720090000000000674e-02,9.283420000000000560e-02,9.020789999999999365e-02,8.884970000000000367e-02,8.817659999999999387e-02,8.784770000000000079e-02
1.901560000000000056e-02,2.324779999999999902e-02,2.283189999999999872e-02,2.260509999999999950e-02,2.249440000000000120e-02,2.244070000000000092e-02,2.241459999999999980e-02,2.240189999999999890e-02,2.239580000000000043e-02
3.288859999999999700e-02,1.947650000000000076e-02,1.030840000000000055e-02,6.842729999999999993e-03,5.806650000000000006e-03,5.599090000000000143e-03,5.619350000000000386e-03,5.676269999999999753e-03,5.721750000000000273e-03
3.880950000000000233e-01,4.194940000000000301e-03,8.030000000000000028e-05,6.990000000000000499e-05,8.660000000000000434e-05,9.979999999999999993e-05,1.077849999999999989e-04,1.120210000000000037e-04,1.141670000000000065e-04
1.480599999999999972e-01,1.136220000000000008e-01,1.073280000000000067e-01,1.083800000000000041e-01,1.096530000000000005e-01,1.104099999999999943e-01,1.108029999999999987e-01,1.109990000000000004e-01,1.110949999999999993e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.240859999999999630e-01,2.407040000000000013e-01,4.959430000000000088e-02,1.561219999999999969e-02,1.031310000000000039e-02,9.888030000000000777e-03,1.010319999999999968e-02,1.029189999999999966e-02,1.040050000000000002e-02
8.026219999999999466e-01,8.366890000000000160e-01,8.600940000000000252e-01,8.715530000000000221e-01,8.771219999999999573e-01,8.798249999999999682e-01,8.811369999999999481e-01,8.817730000000000290e-01,8.820810000000000040e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.352489999999999748e-01,2.758559999999999901e-01,1.557169999999999943e-01,1.362760000000000082e-01,1.364849999999999952e-01,1.387170000000000070e-01,1.402579999999999938e-01,1.411030000000000062e-01,1.415329999999999921e-01
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.026470000000000092e-04,2.035780000000000055e-03,1.368960000000000012e-03,1.158450000000000105e-03,1.081539999999999975e-03,1.055350000000000038e-03,1.048700000000000066e-03,1.048639999999999989e-03,1.050069999999999953e-03
1.901560000000000056e-02,2.204700000000000062e-02,2.113929999999999976e-02,2.075489999999999974e-02,2.061649999999999941e-02,2.058050000000000157e-02,2.058010000000000048e-02,2.058779999999999985e-02,2.059460000000000110e-02
3.288859999999999700e-02,2.412090000000000067e-02,2.235240000000000143e-02,2.311480000000000132e-02,2.399449999999999847e-02,2.451429999999999929e-02,2.474010000000000098e-02,2.480900000000000119e-02,2.481430000000000094e-02
3.880950000000000233e-01,2.695279999999999898e-01,3.174529999999999852e-01,3.333650000000000224e-01,3.393499999999999850e-01,3.414690000000000225e-01,3.420579999999999732e-01,3.421069999999999944e-01,3.420199999999999907e-01
1.480599999999999972e-01,2.803399999999999781e-01,3.194529999999999870e-01,3.389499999999999735e-01,3.474659999999999971e-01,3.505539999999999767e-01,3.513370000000000104e-01,3.513260000000000272e-01,3.511409999999999809e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.240859999999999630e-01,6.745219999999999549e-01,7.374720000000000164e-01,7.847199999999999731e-01,8.065459999999999852e-01,8.152979999999999672e-01,8.183129999999999571e-01,8.190600000000000103e-01,8.190539999999999488e-01
8.026219999999999466e-01,8.307710000000000372e-01,8.430619999999999781e-01,8.450699999999999878e-01,8.441109999999999447e-01,8.428309999999999969e-01,8.419309999999999850e-01,8.414340000000000153e-01,8.412030000000000340e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.352489999999999748e-01,4.896699999999999942e-01,5.061419999999999808e-01,5.147100000000000009e-01,5.181459999999999955e-01,5.194520000000000248e-01,5.198990000000000000e-01,5.200150000000000050e-01,5.200179999999999803e-01
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
4.026470000000000092e-04,1.307580000000000027e-02,1.355319999999999962e-02,1.376430000000000015e-02,1.388200000000000024e-02,1.394109999999999967e-02,1.396900000000000051e-02,1.398169999999999968e-02,1.398729999999999939e-02
1.901560000000000056e-02,1.865309999999999885e-02,1.869890000000000094e-02,1.871489999999999959e-02,1.872240000000000015e-02,1.872590000000000018e-02,1.872740000000000168e-02,1.872810000000000100e-02,1.872839999999999921e-02
3.288859999999999700e-02,3.138980000000000242e-02,2.972220000000000070e-02,2.895760000000000001e-02,2.860230000000000064e-02,2.843479999999999966e-02,2.835589999999999986e-02,2.831909999999999983e-02,2.830210000000000017e-02
3.880950000000000233e-01,5.237760000000000332e-02,4.522930000000000006e-02,4.379600000000000160e-02,4.301440000000000125e-02,4.262180000000000135e-02,4.243620000000000031e-02,4.235160000000000313e-02,4.231390000000000151e-02
1.480599999999999972e-01,1.527719999999999911e-01,1.524280000000000079e-01,1.521190000000000042e-01,1.519550000000000067e-01,1.518750000000000100e-01,1.518380000000000007e-01,1.518210000000000115e-01,1.518140000000000045e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.240859999999999630e-01,3.554749999999999854e-01,2.122870000000000035e-01,1.840299999999999991e-01,1.772880000000000011e-01,1.751739999999999964e-01,1.743550000000000100e-01,1.740049999999999930e-01,1.738510000000000055e-01
8.026219999999999466e-01,7.981780000000000541e-01,7.966680000000000428e-01,7.959990000000000121e-01,7.957009999999999916e-01,7.955699999999999994e-01,7.955130000000000257e-01,7.954890000000000017e-01,7.954790000000000472e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.352489999999999748e-01,3.739219999999999766e-01,3.344539999999999735e-01,3.272450000000000081e-01,3.252369999999999983e-01,3.244299999999999962e-01,3.240640000000000187e-01,3.238960000000000172e-01,3.238199999999999967e-01
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.026470000000000092e-04,7.493279999999999516e-04,3.972819999999999954e-04,3.279520000000000070e-04,3.191770000000000241e-04,3.269540000000000141e-04,3.367169999999999950e-04,3.438369999999999946e-04,3.478509999999999870e-04
1.901560000000000056e-02,1.665969999999999951e-02,1.543480000000000026e-02,1.521570000000000041e-02,1.532440000000000017e-02,1.547980000000000016e-02,1.559490000000000008e-02,1.566029999999999853e-02,1.569049999999999959e-02
3.288859999999999700e-02,3.886909999999999671e-02,5.188079999999999775e-02,6.105929999999999691e-02,6.439469999999999916e-02,6.440849999999999353e-02,6.334249999999999603e-02,6.228600000000000109e-02,6.156339999999999729e-02
3.880950000000000233e-01,3.474749999999999783e-01,3.861689999999999845e-01,3.933710000000000262e-01,3.945509999999999851e-01,3.940679999999999739e-01,3.933019999999999849e-01,3.927069999999999728e-01,3.923590000000000133e-01
1.480599999999999972e-01,4.079010000000000136e-01,5.150109999999999966e-01,5.546140000000000514e-01,5.604670000000000485e-01,5.551190000000000291e-01,5.486799999999999455e-01,5.441559999999999730e-01,5.416670000000000096e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.240859999999999630e-01,7.966320000000000068e-01,8.909310000000000285e-01,9.268659999999999677e-01,9.368339999999999446e-01,9.380309999999999482e-01,9.367889999999999828e-01,9.353439999999999532e-01,9.343339999999999979e-01
8.026219999999999466e-01,7.888220000000000232e-01,7.620900000000000452e-01,7.393910000000000204e-01,7.255610000000000115e-01,7.187670000000000448e-01,7.161210000000000075e-01,7.154589999999999561e-01,7.155409999999999826e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.352489999999999748e-01,5.075039999999999552e-01,5.225779999999999870e-01,5.269679999999999920e-01,5.282599999999999518e-01,5.286589999999999900e-01,5.287399999999999878e-01,5.287100000000000133e-01,5.286610000000000475e-01
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
4.026470000000000092e-04,1.064300000000000012e-03,1.160140000000000043e-03,1.175690000000000068e-03,1.166729999999999937e-03,1.155849999999999933e-03,1.148520000000000096e-03,1.144580000000000077e-03,1.142769999999999984e-03
1.901560000000000056e-02,2.000990000000000060e-02,2.008389999999999828e-02,2.004010000000000166e-02,1.998770000000000061e-02,1.995239999999999861e-02,1.993340000000000042e-02,1.992460000000000064e-02,1.992120000000000002e-02
3.288859999999999700e-02,3.037990000000000135e-02,2.829310000000000158e-02,2.754320000000000032e-02,2.742369999999999877e-02,2.751030000000000142e-02,2.762070000000000150e-02,2.770049999999999943e-02,2.774650000000000033e-02
3.880950000000000233e-01,3.432549999999999768e-01,3.354500000000000259e-01,3.338389999999999969e-01,3.342740000000000156e-01,3.349889999999999812e-01,3.355040000000000244e-01,3.357910000000000061e-01,3.359260000000000024e-01
1.480599999999999972e-01,1.403179999999999983e-01,1.360319999999999863e-01,1.354390000000000038e-01,1.358469999999999955e-01,1.363219999999999987e-01,1.366420000000000134e-01,1.368129999999999902e-01,1.368920000000000137e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.240859999999999630e-01,8.467860000000000387e-01,8.135649999999999826e-01,8.031620000000000426e-01,8.017039999999999722e-01,8.027600000000000291e-01,8.039789999999999992e-01,8.047969999999999846e-01,8.052350000000000341e-01
8.026219999999999466e-01,8.089420000000000499e-01,8.165829999999999478e-01,8.211650000000000338e-01,8.234449999999999825e-01,8.244139999999999802e-01,8.247539999999999871e-01,8.248370000000000424e-01,8.248349999999999849e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.352489999999999748e-01,5.221149999999999958e-01,5.171270000000000033e-01,5.155159999999999743e-01,5.152670000000000305e-01,5.154119999999999813e-01,5.155880000000000463e-01,5.157080000000000553e-01,5.157730000000000370e-01
1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02
5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
